ride_id,timestamp,hour,day_of_week,pickup_district,dropoff_district,passengers,distance_km,duration_min,fare_rub
2468,2024-10-14 16:59:21,16,Monday,Аэропорт,Университет,4,8.8,16,299
2469,2024-03-24 18:08:58,18,Sunday,Спальный-Юг,Университет,3,7.6,26,284
2470,2024-11-22 08:10:21,8,Friday,Университет,Вокзал,2,14.5,44,435
2471,2024-03-06 20:13:28,20,Wednesday,Промзона,Спальный-Юг,1,18.9,62,542
2472,2024-01-26 11:24:44,11,Friday,Спальный-Юг,Промзона,4,3.6,14,196
2473,2024-10-21 09:38:34,9,Monday,Промзона,ТЦ-Мега,4,34.1,151,945
2474,2024-10-17 16:49:50,16,Thursday,Центр,Университет,2,14.2,59,465
2475,2024-03-02 08:03:53,8,Saturday,Вокзал,ТЦ-Мега,4,19.5,65,491
2476,2024-02-20 07:26:20,7,Tuesday,ТЦ-Мега,Спальный-Юг,3,13.1,35,386
2477,2024-09-24 13:25:20,13,Tuesday,Промзона,Вокзал,2,12.1,47,447
2478,2024-08-08 09:17:00,9,Thursday,ТЦ-Мега,Аэропорт,3,1.2,3,126
2479,2024-07-01 17:04:26,17,Monday,Аэропорт,Спальный-Юг,3,14.0,35,353
2480,2024-09-19 09:37:39,9,Thursday,Спальный-Север,Спальный-Север,4,17.1,44,418
2481,2024-08-06 20:01:32,20,Tuesday,Центр,Вокзал,4,27.4,111,876
2482,2024-05-05 03:26:12,3,Sunday,Спальный-Юг,Аэропорт,2,2.5,9,168
2483,2024-07-29 14:03:11,14,Monday,Спальный-Север,Центр,3,2.5,9,166
2484,2024-04-18 18:17:42,18,Thursday,Вокзал,Университет,4,20.7,70,578
2485,2024-10-21 19:56:31,19,Monday,Спальный-Юг,Вокзал,2,5.6,14,251
2486,2024-11-08 11:17:33,11,Friday,Спальный-Север,Промзона,4,1.4,4,125
2487,2024-09-08 18:19:32,18,Sunday,Спальный-Север,Спальный-Юг,1,34.1,63,745
2488,2024-10-26 20:53:40,20,Saturday,ТЦ-Мега,Центр,2,26.9,52,704
2489,2024-05-08 17:17:09,17,Wednesday,Спальный-Север,Вокзал,3,23.1,92,571
2490,2024-11-03 20:48:08,20,Sunday,Центр,Университет,2,12.3,31,413
2491,2024-03-19 19:02:14,19,Tuesday,Университет,Спальный-Юг,4,4.3,16,212
2492,2024-11-08 13:23:07,13,Friday,Спальный-Юг,Аэропорт,2,23.3,46,681
2493,2024-09-24 00:48:46,0,Tuesday,ТЦ-Мега,Спальный-Юг,1,5.4,19,245
2494,2024-03-22 15:15:41,15,Friday,Центр,Промзона,4,27.1,61,789
2495,2024-05-23 17:10:29,17,Thursday,Спальный-Север,Вокзал,4,15.3,47,520
2496,2024-01-02 08:24:25,8,Tuesday,Вокзал,Промзона,1,7.2,24,282
2497,2024-09-28 22:59:57,22,Saturday,Аэропорт,Спальный-Юг,2,28.1,57,703
2498,2024-07-04 20:52:21,20,Thursday,Центр,ТЦ-Мега,2,20.1,59,570
2499,2024-08-23 08:46:09,8,Friday,Центр,Аэропорт,2,8.5,26,292
2500,2024-12-13 08:52:36,8,Friday,ТЦ-Мега,Промзона,3,2.9,11,180
2501,2024-12-31 19:34:40,19,Tuesday,Спальный-Юг,Университет,4,22.7,44,662
2502,2024-12-26 15:16:04,15,Thursday,Промзона,Спальный-Север,1,22.3,67,612
2503,2024-10-05 23:34:39,23,Saturday,Университет,Вокзал,3,24.3,99,772
2504,2024-06-13 15:31:38,15,Thursday,ТЦ-Мега,Аэропорт,4,3.0,10,167
2505,2024-04-17 19:32:16,19,Wednesday,Центр,Аэропорт,1,19.7,59,495
2506,2024-07-23 17:05:09,17,Tuesday,Вокзал,Центр,3,9.1,26,271
2507,2024-10-07 18:56:51,18,Monday,ТЦ-Мега,Вокзал,2,19.6,43,532
2508,2024-01-14 19:41:52,19,Sunday,Центр,Вокзал,1,17.6,75,529
2509,2024-03-08 13:14:30,13,Friday,Спальный-Север,Спальный-Север,3,27.5,93,656
2510,2024-09-18 20:42:59,20,Wednesday,Университет,Центр,2,29.9,107,854
2511,2024-01-23 17:26:31,17,Tuesday,Спальный-Север,Спальный-Север,3,12.1,38,371
2512,2024-08-16 10:00:51,10,Friday,Аэропорт,Спальный-Север,1,17.6,43,415
2513,2024-06-23 10:40:02,10,Sunday,Центр,Промзона,2,24.2,94,685
2514,2024-09-25 16:30:39,16,Wednesday,Спальный-Юг,Спальный-Юг,3,21.5,90,586
2515,2024-07-07 05:32:34,5,Sunday,Спальный-Юг,Университет,1,8.1,36,294
2516,2024-12-25 17:06:48,17,Wednesday,Промзона,Центр,2,6.2,15,245
2517,2024-08-15 12:07:20,12,Thursday,Вокзал,Центр,4,22.3,64,704
2518,2024-08-18 19:39:28,19,Sunday,Спальный-Юг,Спальный-Юг,3,19.3,80,519
2519,2024-05-29 12:16:26,12,Wednesday,Спальный-Север,ТЦ-Мега,4,34.2,115,841
2520,2024-01-12 21:04:27,21,Friday,Спальный-Север,Университет,2,8.4,18,264
2521,2024-06-30 19:37:31,19,Sunday,Аэропорт,Университет,2,13.4,50,382
2522,2024-07-20 07:35:49,7,Saturday,Вокзал,Промзона,3,26.3,98,648
2523,2024-12-04 20:19:41,20,Wednesday,Спальный-Юг,Вокзал,4,6.6,27,248
2524,2024-07-09 19:04:35,19,Tuesday,ТЦ-Мега,ТЦ-Мега,1,12.8,49,420
2525,2024-04-16 21:19:18,21,Tuesday,ТЦ-Мега,Аэропорт,1,28.0,114,863
2526,2024-11-19 10:36:22,10,Tuesday,Университет,Спальный-Юг,1,19.5,69,652
2527,2024-08-14 12:00:21,12,Wednesday,Вокзал,ТЦ-Мега,1,1.4,3,125
2528,2024-05-26 16:57:06,16,Sunday,Университет,ТЦ-Мега,1,8.7,34,345
2529,2024-05-10 17:52:35,17,Friday,Центр,Аэропорт,2,7.9,25,280
2530,2024-05-27 14:42:40,14,Monday,Центр,Аэропорт,4,34.9,154,1096
2531,2024-11-20 21:22:59,21,Wednesday,ТЦ-Мега,Аэропорт,1,26.5,89,767
2532,2024-04-06 15:26:24,15,Saturday,ТЦ-Мега,ТЦ-Мега,4,16.4,35,489
2533,2024-01-01 21:08:20,21,Monday,Центр,Аэропорт,2,26.4,113,716
2534,2024-12-23 07:14:17,7,Monday,Спальный-Север,Университет,4,21.9,72,523
2535,2024-08-03 14:31:22,14,Saturday,Университет,Вокзал,3,22.0,41,550
2536,2024-06-04 07:17:52,7,Tuesday,Аэропорт,Спальный-Север,2,14.7,37,354
2537,2024-06-28 18:04:29,18,Friday,Спальный-Юг,Аэропорт,4,11.3,32,340
2538,2024-02-26 19:35:24,19,Monday,Вокзал,Промзона,4,9.4,36,320
2539,2024-11-20 20:21:22,20,Wednesday,Университет,ТЦ-Мега,3,20.8,46,480
2540,2024-06-01 18:38:02,18,Saturday,Промзона,Центр,2,1.9,8,157
2541,2024-06-20 18:21:04,18,Thursday,Спальный-Юг,Спальный-Юг,3,25.8,115,854
2542,2024-07-23 19:30:09,19,Tuesday,Центр,Спальный-Юг,4,7.1,30,261
2543,2024-04-29 18:04:16,18,Monday,Вокзал,Промзона,4,32.5,83,894
2544,2024-04-11 09:09:22,9,Thursday,Университет,Университет,3,4.2,11,205
2545,2024-03-09 08:55:44,8,Saturday,Спальный-Север,Университет,4,1.3,2,124
2546,2024-08-05 17:06:32,17,Monday,Центр,Центр,1,7.6,28,308
2547,2024-10-01 18:30:15,18,Tuesday,Вокзал,Вокзал,3,3.9,9,168
2548,2024-09-03 08:34:26,8,Tuesday,Университет,Вокзал,4,6.8,14,264
2549,2024-11-10 07:42:25,7,Sunday,Промзона,Университет,1,22.4,60,556
2550,2024-10-07 12:41:53,12,Monday,Спальный-Север,Спальный-Север,1,1.1,5,132
2551,2024-05-14 11:11:45,11,Tuesday,Аэропорт,Спальный-Север,1,26.3,48,520
2552,2024-09-14 08:27:55,8,Saturday,Центр,Промзона,2,12.4,44,454
2553,2024-02-18 08:06:18,8,Sunday,Центр,Вокзал,3,27.8,52,651
2554,2024-06-12 06:47:37,6,Wednesday,ТЦ-Мега,ТЦ-Мега,2,20.3,38,619
2555,2024-09-22 08:09:08,8,Sunday,Промзона,Спальный-Север,2,5.6,12,193
2556,2024-03-31 08:03:23,8,Sunday,Центр,Вокзал,1,13.8,49,377
2557,2024-05-11 18:34:19,18,Saturday,Аэропорт,Промзона,2,8.1,27,267
2558,2024-02-29 14:50:13,14,Thursday,ТЦ-Мега,Спальный-Юг,3,6.4,24,241
2559,2024-06-04 07:11:32,7,Tuesday,Университет,ТЦ-Мега,1,14.6,57,433
2560,2024-10-25 08:32:27,8,Friday,Промзона,Спальный-Север,4,15.6,39,481
2561,2024-11-21 18:42:30,18,Thursday,Промзона,Аэропорт,4,22.3,92,606
2562,2024-07-01 19:25:53,19,Monday,ТЦ-Мега,ТЦ-Мега,3,27.3,74,624
2563,2024-10-15 19:54:04,19,Tuesday,Аэропорт,Промзона,2,10.1,39,339
2564,2024-09-18 19:03:39,19,Wednesday,Университет,Промзона,2,32.1,94,707
2565,2024-10-24 09:44:23,9,Thursday,Спальный-Юг,ТЦ-Мега,4,6.4,27,281
2566,2024-12-07 17:14:21,17,Saturday,ТЦ-Мега,Аэропорт,3,8.1,27,307
2567,2024-03-19 18:18:12,18,Tuesday,Университет,Аэропорт,3,30.8,114,1002
2568,2024-08-31 07:05:10,7,Saturday,ТЦ-Мега,Спальный-Север,2,22.8,94,721
2569,2024-04-18 10:42:18,10,Thursday,Спальный-Север,Центр,4,15.0,40,472
2570,2024-07-20 18:46:34,18,Saturday,Спальный-Север,Вокзал,4,6.0,20,247
2571,2024-04-24 07:43:32,7,Wednesday,Спальный-Север,Университет,1,3.8,11,197
2572,2024-01-12 04:31:51,4,Friday,Аэропорт,Центр,1,8.1,17,236
2573,2024-11-10 09:27:52,9,Sunday,Аэропорт,ТЦ-Мега,3,17.4,57,547
2574,2024-03-01 15:08:07,15,Friday,Спальный-Юг,Университет,4,34.3,99,777
2575,2024-11-24 08:17:53,8,Sunday,Аэропорт,ТЦ-Мега,3,5.9,20,260
2576,2024-07-26 10:13:58,10,Friday,Спальный-Юг,Центр,2,28.7,98,772
2577,2024-10-20 11:16:32,11,Sunday,Аэропорт,ТЦ-Мега,4,29.8,60,777
2578,2024-10-17 17:29:05,17,Thursday,ТЦ-Мега,Спальный-Север,2,22.1,67,648
2579,2024-11-03 10:07:02,10,Sunday,Центр,Вокзал,4,4.6,13,189
2580,2024-05-06 18:36:38,18,Monday,Вокзал,Спальный-Север,2,10.3,35,372
2581,2024-05-19 08:13:30,8,Sunday,Спальный-Север,Спальный-Юг,1,32.2,94,830
2582,2024-10-15 09:34:51,9,Tuesday,Вокзал,ТЦ-Мега,4,24.5,50,509
2583,2024-01-20 16:04:16,16,Saturday,Спальный-Юг,Вокзал,1,31.9,65,741
2584,2024-06-08 05:41:57,5,Saturday,ТЦ-Мега,ТЦ-Мега,1,32.4,136,773
2585,2024-10-05 12:02:47,12,Saturday,Спальный-Север,Спальный-Юг,2,33.8,141,991
2586,2024-04-12 07:16:32,7,Friday,Спальный-Юг,Аэропорт,1,31.4,136,844
2587,2024-04-11 08:04:27,8,Thursday,Вокзал,Университет,1,3.1,10,188
2588,2024-10-05 08:24:03,8,Saturday,Вокзал,Университет,1,3.7,15,178
2589,2024-03-10 08:50:45,8,Sunday,Центр,Аэропорт,3,4.3,16,223
2590,2024-12-08 20:55:00,20,Sunday,Вокзал,Спальный-Юг,1,6.5,28,270
2591,2024-09-30 07:29:54,7,Monday,Вокзал,Спальный-Север,4,22.5,60,694
2592,2024-09-18 13:23:31,13,Wednesday,Вокзал,Спальный-Север,1,13.9,57,407
2593,2024-11-22 05:31:19,5,Friday,Вокзал,Спальный-Юг,2,21.9,46,671
2594,2024-03-18 09:07:22,9,Monday,Вокзал,Промзона,2,10.7,21,346
2595,2024-07-29 10:38:42,10,Monday,ТЦ-Мега,Спальный-Юг,3,15.7,56,461
2596,2024-06-14 10:11:48,10,Friday,Центр,Аэропорт,3,23.3,88,764
2597,2024-02-03 09:59:45,9,Saturday,Спальный-Юг,Промзона,4,16.9,55,532
2598,2024-05-24 11:32:36,11,Friday,Центр,Промзона,1,34.4,117,1084
2599,2024-11-17 15:44:46,15,Sunday,ТЦ-Мега,Спальный-Север,3,12.6,38,446
2600,2024-09-15 11:18:56,11,Sunday,Вокзал,Университет,2,6.0,27,253
2601,2024-03-09 11:48:41,11,Saturday,Центр,Университет,1,13.3,37,368
2602,2024-02-12 17:18:54,17,Monday,Спальный-Север,Центр,4,35.0,150,859
2603,2024-08-03 14:55:11,14,Saturday,Вокзал,Центр,1,9.9,39,347
2604,2024-07-29 22:26:34,22,Monday,Вокзал,Университет,2,21.4,77,722
2605,2024-01-04 14:30:26,14,Thursday,Промзона,Аэропорт,2,6.7,21,230
2606,2024-10-09 08:09:11,8,Wednesday,Спальный-Юг,Университет,3,6.9,15,214
2607,2024-09-26 19:12:22,19,Thursday,Центр,Спальный-Юг,1,35.0,119,862
2608,2024-10-10 05:17:28,5,Thursday,Вокзал,Вокзал,2,21.6,46,532
2609,2024-01-16 10:52:54,10,Tuesday,Университет,Аэропорт,2,33.2,88,780
2610,2024-09-28 18:37:08,18,Saturday,Спальный-Юг,Вокзал,3,32.4,59,908
2611,2024-10-11 21:02:38,21,Friday,Центр,Вокзал,1,26.8,86,601
2612,2024-02-22 20:39:18,20,Thursday,Спальный-Юг,Вокзал,3,31.9,119,826
2613,2024-03-05 19:50:48,19,Tuesday,Спальный-Юг,Спальный-Юг,4,18.4,78,648
2614,2024-08-20 15:18:46,15,Tuesday,Вокзал,Спальный-Север,1,31.0,67,617
2615,2024-06-25 11:31:58,11,Tuesday,Спальный-Север,Университет,1,20.0,74,493
2616,2024-02-19 17:14:52,17,Monday,Спальный-Юг,Спальный-Север,4,23.5,88,727
2617,2024-01-08 16:20:52,16,Monday,Университет,Промзона,3,12.3,33,356
2618,2024-01-11 17:34:48,17,Thursday,ТЦ-Мега,ТЦ-Мега,1,10.5,35,373
2619,2024-07-02 17:57:09,17,Tuesday,ТЦ-Мега,Вокзал,1,18.7,74,553
2620,2024-08-03 11:29:15,11,Saturday,Центр,Вокзал,4,8.9,34,308
2621,2024-08-15 10:26:05,10,Thursday,Спальный-Юг,Центр,2,32.5,95,862
2622,2024-11-21 11:01:32,11,Thursday,Аэропорт,ТЦ-Мега,3,10.5,32,332
2623,2024-08-23 09:49:53,9,Friday,Центр,Спальный-Юг,2,18.0,77,528
2624,2024-03-13 09:57:16,9,Wednesday,Центр,Спальный-Юг,1,6.9,18,219
2625,2024-03-05 13:19:07,13,Tuesday,ТЦ-Мега,Вокзал,3,25.5,69,784
2626,2024-06-10 14:29:18,14,Monday,Аэропорт,Университет,4,29.8,101,668
2627,2024-05-22 02:10:23,2,Wednesday,Спальный-Север,Аэропорт,3,16.4,40,502
2628,2024-05-29 17:22:11,17,Wednesday,Аэропорт,ТЦ-Мега,2,32.7,134,866
2629,2024-01-11 05:58:53,5,Thursday,Вокзал,Университет,2,5.8,17,214
2630,2024-05-31 07:10:38,7,Friday,ТЦ-Мега,Университет,2,5.7,12,210
2631,2024-07-02 20:43:15,20,Tuesday,Спальный-Север,Университет,1,21.1,89,612
2632,2024-03-05 11:52:22,11,Tuesday,Спальный-Север,Аэропорт,1,26.6,118,687
2633,2024-07-02 09:00:11,9,Tuesday,Центр,Вокзал,2,6.1,18,250
2634,2024-04-18 16:23:39,16,Thursday,Центр,Центр,1,8.7,30,272
2635,2024-04-04 16:45:37,16,Thursday,Аэропорт,Промзона,4,23.0,68,599
2636,2024-12-12 17:17:44,17,Thursday,Спальный-Юг,Центр,4,17.7,56,490
2637,2024-11-14 15:51:57,15,Thursday,Промзона,Спальный-Север,2,5.8,10,236
2638,2024-02-12 18:24:41,18,Monday,Вокзал,Спальный-Юг,3,22.3,68,678
2639,2024-08-13 11:46:18,11,Tuesday,Вокзал,Спальный-Юг,3,29.5,88,861
2640,2024-11-10 08:44:58,8,Sunday,Университет,ТЦ-Мега,4,4.5,9,192
2641,2024-06-23 17:03:22,17,Sunday,ТЦ-Мега,Вокзал,2,7.0,22,291
2642,2024-10-21 04:10:35,4,Monday,Центр,ТЦ-Мега,1,3.9,14,187
2643,2024-11-15 18:03:09,18,Friday,Университет,Университет,1,5.5,11,194
2644,2024-09-01 11:40:27,11,Sunday,Университет,Вокзал,3,8.0,20,248
2645,2024-02-06 15:55:08,15,Tuesday,Промзона,ТЦ-Мега,2,13.9,49,465
2646,2024-02-12 20:05:18,20,Monday,Центр,Центр,2,29.8,102,719
2647,2024-06-21 13:49:58,13,Friday,Аэропорт,Спальный-Север,1,9.4,36,338
2648,2024-05-12 08:27:22,8,Sunday,ТЦ-Мега,Спальный-Север,2,21.4,75,689
2649,2024-10-01 22:45:16,22,Tuesday,Университет,ТЦ-Мега,3,4.5,16,195
2650,2024-06-23 15:57:13,15,Sunday,Спальный-Юг,Центр,4,32.3,70,658
2651,2024-03-24 18:44:27,18,Sunday,Спальный-Север,Промзона,1,14.4,33,403
2652,2024-09-06 18:11:17,18,Friday,Спальный-Север,Университет,3,11.7,32,417
2653,2024-06-09 17:59:48,17,Sunday,Университет,Спальный-Юг,4,14.1,43,413
2654,2024-05-22 08:52:51,8,Wednesday,Центр,Спальный-Юг,4,20.6,76,670
2655,2024-06-10 16:00:26,16,Monday,ТЦ-Мега,Промзона,1,20.7,92,619
2656,2024-12-10 07:03:55,7,Tuesday,ТЦ-Мега,Университет,2,15.3,33,418
2657,2024-04-28 16:47:20,16,Sunday,Спальный-Север,Спальный-Юг,3,24.9,86,716
2658,2024-02-07 19:08:36,19,Wednesday,Промзона,Центр,2,4.7,14,221
2659,2024-04-10 07:18:57,7,Wednesday,Центр,Спальный-Юг,3,17.8,58,582
2660,2024-10-17 22:29:54,22,Thursday,Спальный-Юг,Центр,4,30.8,87,910
2661,2024-04-27 04:41:39,4,Saturday,Аэропорт,Спальный-Север,2,19.0,39,492
2662,2024-03-20 12:44:03,12,Wednesday,Вокзал,ТЦ-Мега,4,32.5,120,818
2663,2024-08-15 12:00:25,12,Thursday,ТЦ-Мега,Спальный-Север,1,7.7,27,298
2664,2024-03-11 07:56:50,7,Monday,Центр,Спальный-Юг,3,29.1,55,835
2665,2024-05-09 07:49:55,7,Thursday,ТЦ-Мега,Университет,4,19.5,46,573
2666,2024-09-17 03:10:44,3,Tuesday,Вокзал,Спальный-Север,4,19.4,56,585
2667,2024-06-20 00:40:43,0,Thursday,Аэропорт,Центр,3,9.6,41,383
2668,2024-05-23 20:36:45,20,Thursday,Спальный-Юг,Промзона,1,29.4,62,632
2669,2024-04-20 20:23:03,20,Saturday,Вокзал,Вокзал,3,29.0,128,958
2670,2024-02-26 09:30:22,9,Monday,Центр,Центр,2,27.8,90,806
2671,2024-09-17 21:36:40,21,Tuesday,Вокзал,Центр,3,26.7,101,699
2672,2024-05-03 06:04:22,6,Friday,Спальный-Север,Промзона,2,14.8,62,452
2673,2024-12-01 14:06:17,14,Sunday,Промзона,Промзона,1,18.5,44,467
2674,2024-11-15 08:40:00,8,Friday,ТЦ-Мега,Спальный-Юг,4,4.5,13,222
2675,2024-08-18 07:35:16,7,Sunday,Аэропорт,Университет,1,2.2,10,160
2676,2024-11-06 12:33:44,12,Wednesday,Вокзал,ТЦ-Мега,1,20.0,74,585
2677,2024-09-21 07:59:24,7,Saturday,Вокзал,Вокзал,4,15.4,61,557
2678,2024-07-16 19:28:22,19,Tuesday,Спальный-Север,Аэропорт,4,20.7,77,544
2679,2024-01-22 06:46:20,6,Monday,Спальный-Север,Промзона,2,30.4,82,926
2680,2024-11-25 09:34:04,9,Monday,Аэропорт,Промзона,2,21.0,62,568
2681,2024-05-02 11:15:37,11,Thursday,Спальный-Юг,Аэропорт,4,23.3,90,678
2682,2024-03-13 12:06:29,12,Wednesday,Центр,Вокзал,3,31.8,117,822
2683,2024-05-17 14:59:27,14,Friday,Центр,Спальный-Север,1,15.5,48,517
2684,2024-09-20 07:21:13,7,Friday,ТЦ-Мега,ТЦ-Мега,2,6.4,26,240
2685,2024-02-05 09:40:23,9,Monday,Аэропорт,Промзона,3,28.6,106,702
2686,2024-05-02 12:00:51,12,Thursday,Центр,Университет,2,19.5,78,674
2687,2024-01-05 20:40:29,20,Friday,Аэропорт,Университет,4,27.0,65,788
2688,2024-02-29 13:07:56,13,Thursday,Университет,ТЦ-Мега,2,26.8,69,645
2689,2024-11-04 00:03:00,0,Monday,Аэропорт,Спальный-Юг,2,16.0,32,368
2690,2024-12-11 08:18:31,8,Wednesday,Университет,Университет,4,8.4,30,265
2691,2024-11-12 07:53:59,7,Tuesday,Университет,Вокзал,4,27.6,117,923
